name,family,n_rows,n_cols,n_vertices,n_edges,n_faces,euler_check,handshake_check,invariants_ok,n_faces_3,n_faces_4,n_faces_5,n_faces_6,n_faces_7,n_faces_8,n_faces_9,n_faces_10,n_faces_11,n_faces_12,n_faces_ge13,mean_face_size,std_face_size,n_distinct_face_sizes,mean_edge_length,std_edge_length,min_edge_length,max_edge_length,n_reentrant_angles,n_reentrant_vertices,frac_reentrant_vertices,mean_vertex_min_angle,mean_vertex_max_angle,cell_area,edge_density,K_beam,G_beam,K_over_G_beam,nu_anisotropy_beam,fam_token_3,fam_token_4,fam_token_5,fam_token_6,fam_token_7,fam_token_8,fam_token_9,fam_token_10,fam_token_11,fam_token_12,nu_min_spring,nu_max_spring,spring_classification,nu_min_beam,nu_max_beam,beam_classification,is_homogeneous_auxetic,is_directional_auxetic
2x5_385,3_4_5,2,5,8,16,8,0,0,1,2,4,2,0,0,0,0,0,0,0,0,4.0,0.7071067811865476,3,0.40675824035672514,0.16061672983192182,0.19999999999999996,0.5385164807134504,0,0,0.0,0.6658861599466386,2.8562128707555194,9.999999999999998,1.6000000000000003,0.15131165645313566,0.12341563802019394,1.226033093378144,2.621947177475524,1,1,1,0,0,0,0,0,0,0,-0.2128094320526642,2.1306165279795746,directionally_auxetic,-0.3415148106820947,2.280432366793429,directionally_auxetic,0,1
2x5_425,3_4_5,2,5,10,20,10,0,0,1,2,6,2,0,0,0,0,0,0,0,0,4.0,0.6324555320336759,3,0.3615549442140351,0.16210497313280042,0.19999999999999996,0.5385164807134504,0,0,0.0,0.9327236324078505,2.5893753982943073,9.999999999999998,2.0000000000000004,0.3086699487180087,0.15867879261902315,1.9452501725237092,0.9887120045737902,1,1,1,0,0,0,0,0,0,0,0.005067060306652355,0.9836858013045441,non_auxetic,0.003862393644102337,0.9925743982178925,non_auxetic,0,0
3x3_12,3_4_5,3,3,6,12,6,0,0,1,2,2,2,0,0,0,0,0,0,0,0,4.0,0.816496580927726,3,0.41387485935032403,0.06807001339558721,0.3333333333333333,0.47140452079103173,0,0,0.0,0.7853981633974483,2.3561944901923444,9.000000000000002,1.333333333333333,0.1289378718216207,0.059305449242320014,2.1741319468770066,1.2944224509017537,1,1,1,0,0,0,0,0,0,0,0.39160052539927853,1.625497049952822,non_auxetic,0.38374014373570536,1.678162594637459,non_auxetic,0,0
3x3_60,3_4_5,3,3,7,14,7,0,0,1,2,3,2,0,0,0,0,0,0,0,0,4.0,0.7559289460184544,3,0.41631622319615635,0.09602335571813035,0.3333333333333333,0.6666666666666666,0,0,0.0,0.7853981633974483,2.804993440705172,9.000000000000002,1.5555555555555554,0.10027442722403947,0.12000120251028082,0.8356118532682928,3.7808211158397644,1,1,1,0,0,0,0,0,0,0,-1.5449595179291564,1.9390045287801088,directionally_auxetic,-1.7717942114446865,2.009026904395078,directionally_auxetic,0,1
3x3_129,3_4_5,3,3,6,12,6,0,0,1,2,2,2,0,0,0,0,0,0,0,0,4.0,0.816496580927726,3,0.4071348402636772,0.10083227543498138,0.3333333333333333,0.6666666666666666,0,0,0.0,0.916297857297023,2.22529479629277,9.000000000000002,1.333333333333333,0.20685512724654412,0.09145780288845642,2.26175482805801,0.9878259923411453,1,1,1,0,0,0,0,0,0,0,0.0613821295071562,1.0530556295768518,non_auxetic,0.056014786519293605,1.043840778860439,non_auxetic,0,0
3x3_228,3_4_5,3,3,7,14,7,0,0,1,2,3,2,0,0,0,0,0,0,0,0,4.0,0.7559289460184544,3,0.40236892706218247,0.06903559372884918,0.3333333333333333,0.47140452079103173,0,0,0.0,0.8975979010256552,2.4683942278205513,9.000000000000002,1.5555555555555554,0.16699116287365365,0.1284341871779307,1.300208040732229,3.851462945043912,1,1,1,0,0,0,0,0,0,0,-1.1989458252448921,2.5705560409938646,directionally_auxetic,-1.2452107902934477,2.6062521547504645,directionally_auxetic,0,1
3x4_21,3_4_5,3,4,9,18,9,0,0,1,2,5,2,0,0,0,0,0,0,0,0,4.0,0.6666666666666666,3,0.35185185185185186,0.1059770661320333,0.25,0.6666666666666666,0,0,0.0,0.9441647491964186,2.2689280275926285,12.0,1.5,0.22457907531402527,0.11631708221616972,1.9307488722650024,1.0046080052741047,1,1,1,0,0,0,0,0,0,0,0.012625465968035756,1.0154653583659579,non_auxetic,0.008957880268089066,1.0135658855421936,non_auxetic,0,0
3x4_224,3_4_5,3,4,10,20,10,0,0,1,3,4,3,0,0,0,0,0,0,0,0,4.0,0.7745966692414834,3,0.3416666666666667,0.10507933510765409,0.25,0.6666666666666666,0,0,0.0,1.0068279069562664,2.3278150792715118,12.0,1.6666666666666667,0.23800776608834556,0.12519108579501548,1.9011558576786616,1.0228253132925293,1,1,1,0,0,0,0,0,0,0,0.00030919616203305074,1.0254824015426494,non_auxetic,-0.004210644935861803,1.0186146683566675,directionally_auxetic,0,1
3x4_229,3_4_5,3,4,9,18,9,0,0,1,2,5,2,0,0,0,0,0,0,0,0,4.0,0.6666666666666666,3,0.35185185185185186,0.07635380788180852,0.25,0.4166666666666667,0,0,0.0,0.9357299835990154,2.411928273991136,12.0,1.5,0.04245524092453415,0.0951325197680084,0.44627474419962954,1.6583835067868034,1,1,1,0,0,0,0,0,0,0,-0.3463008296206289,1.2530324616012314,directionally_auxetic,-0.44018701189036946,1.218196494896434,directionally_auxetic,0,1
3x4_308,3_4_5,3,4,9,18,9,0,0,1,3,3,3,0,0,0,0,0,0,0,0,4.0,0.816496580927726,3,0.3425925925925926,0.10352166562499025,0.25,0.6666666666666666,0,0,0.0,1.0471975511965976,2.134362546791524,12.0,1.5,0.23685494037432306,0.11045043342973794,2.1444455491883265,0.9561609721262938,1,1,1,0,0,0,0,0,0,0,0.049508878459254196,1.00187670799716,non_auxetic,0.04353744415625393,0.9996984162825477,non_auxetic,0,0
4x2_140,3_4_5,4,2,7,14,7,0,0,1,2,3,2,0,0,0,0,0,0,0,0,4.0,0.7559289460184544,3,0.4895787118749775,0.10155139033434155,0.25,0.5590169943749475,0,0,0.0,0.6880470842572199,2.718487060190177,7.999999999999998,1.7500000000000004,0.21214176105509855,0.1893986434761712,1.1200806783063826,1.312856209955253,1,1,1,0,0,0,0,0,0,0,-0.8303261994848177,0.4932154073740143,directionally_auxetic,-0.8206790192216471,0.49217719073360594,directionally_auxetic,0,1
4x3_238,3_4_5,4,3,7,14,7,0,0,1,2,3,2,0,0,0,0,0,0,0,0,4.0,0.7559289460184544,3,0.380952380952381,0.07529232524210425,0.25,0.5,0,0,0.0,0.9381399166268449,2.2845367681653275,12.0,1.1666666666666667,0.24703332250844762,0.0422610039514836,5.84542011335193,0.5482844561528888,1,1,1,0,0,0,0,0,0,0,0.4482661793177339,0.9899894844863445,non_auxetic,0.44640821746267983,0.9946926736155687,non_auxetic,0,0
4x3_292,3_4_5,4,3,9,18,9,0,0,1,3,3,3,0,0,0,0,0,0,0,0,4.0,0.816496580927726,3,0.35185185185185186,0.0654728501098655,0.25,0.4166666666666667,0,0,0.0,0.706566466395135,2.435026187194658,12.0,1.5,0.2293191398057337,0.06150746612901877,3.7283138818417787,1.9918427779128622,1,1,1,0,0,0,0,0,0,0,0.04185016269736092,1.787180159597292,non_auxetic,-0.06249857225823889,1.9293442056546233,directionally_auxetic,0,1
4x3_299,3_4_5,4,3,10,20,10,0,0,1,4,2,4,0,0,0,0,0,0,0,0,4.0,0.8944271909999159,3,0.35,0.06236095644623235,0.25,0.4166666666666667,0,0,0.0,0.7929894524351111,2.5340622447550047,12.0,1.6666666666666667,0.21561370828667453,0.1114818128612122,1.9340707040268528,1.7253268273383113,1,1,1,0,0,0,0,0,0,0,-0.1713393536275966,1.608642523589879,directionally_auxetic,-0.14933346610410617,1.5759933612342052,directionally_auxetic,0,1
4x3_305,3_4_5,4,3,10,20,10,0,0,1,4,2,4,0,0,0,0,0,0,0,0,4.0,0.8944271909999159,3,0.36666666666666664,0.11902380714238082,0.25,0.6666666666666666,0,0,0.0,0.8289601523936068,2.5700329447135006,12.0,1.6666666666666667,0.16562855072072263,0.13181889012204928,1.2564857022189266,3.707596743016186,1,1,1,0,0,0,0,0,0,0,-0.9069272275539075,2.1527210562353956,directionally_auxetic,-1.1998006186884844,2.5077961243277014,directionally_auxetic,0,1
4x4_5,3_4_5,4,4,13,26,13,0,0,1,2,9,2,0,0,0,0,0,0,0,0,4.0,0.5547001962252291,3,0.3057595180117628,0.05162328252891962,0.25,0.3535533905932738,0,0,0.0,0.8458134067357137,2.2957792468540794,15.999999999999998,1.6250000000000002,0.3352357999936003,0.1690070165850125,1.983561432935968,4.594803418571658,1,1,1,0,0,0,0,0,0,0,-1.2461589553764254,3.2128735051628037,directionally_auxetic,-1.3090548353231903,3.285748583248467,directionally_auxetic,0,1
4x4_7,3_4_5,4,4,16,32,16,0,0,1,4,8,4,0,0,0,0,0,0,0,0,4.0,0.7071067811865476,3,0.27588834764831843,0.044839933450893814,0.25,0.3535533905932738,0,0,0.0,0.9817477042468103,2.356194490192345,15.999999999999998,2.0000000000000004,0.3831770605128829,0.19422962344777123,1.9728044245316683,8.43704081758521,1,1,1,0,0,0,0,0,0,0,-2.8199219986409485,4.8605440056408895,directionally_auxetic,-3.194834739408212,5.242206078176997,directionally_auxetic,0,1
4x4_8,3_4_5,4,4,14,28,14,0,0,1,3,8,3,0,0,0,0,0,0,0,0,4.0,0.6546536707079771,3,0.29438002453997447,0.051245638229592924,0.25,0.3535533905932738,0,0,0.0,0.8975979010256552,2.3561944901923444,15.999999999999998,1.7500000000000002,0.25750777782241063,0.1379799463058316,1.8662695900145259,6.1717507070434845,1,1,1,0,0,0,0,0,0,0,-2.0170682898579853,3.841027346363925,directionally_auxetic,-2.1859574484005257,3.985793258642959,directionally_auxetic,0,1
4x4_9,3_4_5,4,4,15,30,15,0,0,1,4,7,4,0,0,0,0,0,0,0,0,4.0,0.7302967433402214,3,0.2845177968644246,0.04881553646890875,0.25,0.3535533905932738,0,0,0.0,0.942477796076938,2.4085543677521746,15.999999999999998,1.8750000000000002,0.3155761091522266,0.17344214215904602,1.8194892269195113,7.458768247031687,1,1,1,0,0,0,0,0,0,0,-2.5824698836537,4.350826716108999,directionally_auxetic,-2.813686487487879,4.645081759543808,directionally_auxetic,0,1
4x4_10,3_4_5,4,4,15,30,15,0,0,1,5,5,5,0,0,0,0,0,0,0,0,4.0,0.816496580927726,3,0.2845177968644246,0.04881553646890876,0.25,0.3535533905932738,0,0,0.0,0.942477796076938,2.4085543677521746,15.999999999999998,1.8750000000000002,0.29492213845285575,0.1662673519773647,1.7737826154409788,7.482726792920003,1,1,1,0,0,0,0,0,0,0,-2.644319940155931,4.343889211424054,directionally_auxetic,-2.855069494135571,4.627657298784432,directionally_auxetic,0,1
4x4_11,3_4_5,4,4,16,32,16,0,0,1,6,4,6,0,0,0,0,0,0,0,0,4.0,0.8660254037844386,3,0.27588834764831843,0.044839933450893814,0.25,0.3535533905932738,0,0,0.0,0.9817477042468103,2.454369260617026,15.999999999999998,2.0000000000000004,0.3514992571346576,0.19942802195898016,1.7625369478265023,8.518640712141046,1,1,1,0,0,0,0,0,0,0,-2.9993329964997204,4.760311117536119,directionally_auxetic,-3.378794790007858,5.139845922133189,directionally_auxetic,0,1
4x4_12,3_4_5,4,4,14,28,14,0,0,1,4,6,4,0,0,0,0,0,0,0,0,4.0,0.7559289460184544,3,0.29438002453997447,0.051245638229592924,0.25,0.3535533905932738,0,0,0.0,0.8975979010256552,2.6927937030769655,15.999999999999998,1.7500000000000002,0.21214471172552735,0.18927674257573235,1.1208176389692737,1.3111071566307562,1,1,1,0,0,0,0,0,0,0,-0.8303261994847551,0.49321540737394187,directionally_auxetic,-0.818839735828553,0.4922674208022033,directionally_auxetic,0,1
4x4_13,3_4_5,4,4,15,30,15,0,0,1,4,7,4,0,0,0,0,0,0,0,0,4.0,0.7302967433402214,3,0.2845177968644246,0.04881553646890876,0.25,0.3535533905932738,0,0,0.0,0.9424777960769378,2.6179938779914944,15.999999999999998,1.8750000000000002,0.2075733850072422,0.1327332307211932,1.563838865967567,0.5101420532414296,1,1,1,0,0,0,0,0,0,0,-0.011142374015847778,0.4999635966997497,directionally_auxetic,0.00275669653335319,0.5128987497747828,non_auxetic,0,0
4x4_15,3_4_5,4,4,14,28,14,0,0,1,4,6,4,0,0,0,0,0,0,0,0,4.0,0.7559289460184544,3,0.2943800245399744,0.051245638229592924,0.25,0.3535533905932738,0,0,0.0,0.8975979010256552,2.4683942278205513,15.999999999999998,1.7500000000000002,0.14987074625348562,0.15598838446577046,0.9607814502776182,1.6306895149607707,1,1,1,0,0,0,0,0,0,0,-0.7577602398823772,0.7230242082693432,directionally_auxetic,-1.115829133628355,0.5148603813324159,directionally_auxetic,0,1
4x4_21,3_4_5,4,4,15,30,15,0,0,1,4,7,4,0,0,0,0,0,0,0,0,4.0,0.7302967433402214,3,0.2845177968644246,0.04881553646890876,0.25,0.3535533905932738,0,0,0.0,0.942477796076938,2.5132741228718345,15.999999999999998,1.8750000000000002,0.20472967366704298,0.13617009755820716,1.5034848130260712,0.9442204693126108,1,1,1,0,0,0,0,0,0,0,-0.28167781341946574,0.834193365563608,directionally_auxetic,-0.3528523533179291,0.5913681159946818,directionally_auxetic,0,1
4x4_22,3_4_5,4,4,16,32,16,0,0,1,4,8,4,0,0,0,0,0,0,0,0,4.0,0.7071067811865476,3,0.27588834764831843,0.04483993345089381,0.25,0.3535533905932738,0,0,0.0,0.9817477042468103,2.454369260617026,15.999999999999998,2.0000000000000004,0.2569265478962113,0.1549399963043804,1.658232567602995,0.5293009731071254,1,1,1,0,0,0,0,0,0,0,-0.06496103664902751,0.6954350646386072,directionally_auxetic,-0.1323794109721681,0.39692156213495733,directionally_auxetic,0,1
4x4_23,3_4_5,4,4,14,28,14,0,0,1,4,6,4,0,0,0,0,0,0,0,0,4.0,0.7559289460184544,3,0.29438002453997447,0.05124563822959293,0.25,0.3535533905932738,0,0,0.0,0.8975979010256552,2.5244940966346556,15.999999999999998,1.7500000000000002,0.14740436545776112,0.14969806186325077,0.9846778483506022,1.5366540878388162,1,1,1,0,0,0,0,0,0,0,-0.6370108686649778,0.8520359247986136,directionally_auxetic,-0.9657506218724803,0.5709034659663359,directionally_auxetic,0,1
4x4_24,3_4_5,4,4,13,26,13,0,0,1,2,9,2,0,0,0,0,0,0,0,0,4.0,0.5547001962252291,3,0.3057595180117628,0.05162328252891963,0.25,0.3535533905932738,0,0,0.0,0.906228650073979,2.5374402202071407,15.999999999999998,1.6250000000000002,0.15197481694688195,0.1580713363896926,0.9614318472782383,1.6921024160415175,1,1,1,0,0,0,0,0,0,0,-0.6864335655945427,0.8149883305354364,directionally_auxetic,-0.9752826650764866,0.7168197509650309,directionally_auxetic,0,1
4x4_25,3_4_5,4,4,14,28,14,0,0,1,3,8,3,0,0,0,0,0,0,0,0,4.0,0.6546536707079771,3,0.29438002453997447,0.05124563822959293,0.25,0.3535533905932738,0,0,0.0,0.8975979010256552,2.5244940966346556,15.999999999999998,1.7500000000000002,0.15392441198699147,0.14164395594138102,1.086699470965727,1.20113728717932,1,1,1,0,0,0,0,0,0,0,-0.52197610514731,0.6250729222929707,directionally_auxetic,-0.8486426963285366,0.35249459085078333,directionally_auxetic,0,1
4x4_27,3_4_5,4,4,14,28,14,0,0,1,3,8,3,0,0,0,0,0,0,0,0,4.0,0.6546536707079771,3,0.29438002453997447,0.05124563822959293,0.25,0.3535533905932738,0,0,0.0,0.8975979010256552,2.5244940966346556,15.999999999999998,1.7500000000000002,0.14443268584126265,0.12360720001728848,1.1684811711701373,1.2981366945060384,1,1,1,0,0,0,0,0,0,0,-0.38097997568121333,0.8834293730607992,directionally_auxetic,-0.5736034736183552,0.7245332208876832,directionally_auxetic,0,1
4x4_28,3_4_5,4,4,15,30,15,0,0,1,4,7,4,0,0,0,0,0,0,0,0,4.0,0.7302967433402214,3,0.2845177968644246,0.04881553646890876,0.25,0.3535533905932738,0,0,0.0,0.942477796076938,2.4609142453120048,15.999999999999998,1.8750000000000002,0.20039151014072576,0.13189382787559906,1.5193395579490878,0.45124468972403475,1,1,1,0,0,0,0,0,0,0,0.0008552737516830376,0.5298437995075927,non_auxetic,-0.12850690386232314,0.32273778586171165,directionally_auxetic,0,1
4x4_30,3_4_5,4,4,15,30,15,0,0,1,5,5,5,0,0,0,0,0,0,0,0,4.0,0.816496580927726,3,0.2845177968644246,0.04881553646890876,0.25,0.3535533905932738,0,0,0.0,0.942477796076938,2.5132741228718345,15.999999999999998,1.8750000000000002,0.19816079746591006,0.14744092083451613,1.3440013555552912,0.9717234102455508,1,1,1,0,0,0,0,0,0,0,-0.4053855940560101,0.6730507013389413,directionally_auxetic,-0.5771218901583463,0.3946015200872045,directionally_auxetic,0,1
4x4_31,3_4_5,4,4,14,28,14,0,0,1,4,6,4,0,0,0,0,0,0,0,0,4.0,0.7559289460184544,3,0.29438002453997447,0.05124563822959293,0.25,0.3535533905932738,0,0,0.0,0.8975979010256552,2.580593965448759,15.999999999999998,1.7500000000000002,0.19541540482107586,0.17530759679382446,1.1147001521611168,1.2480144206905677,1,1,1,0,0,0,0,0,0,0,-0.6579598559957988,0.4950862077699039,directionally_auxetic,-0.9712142295287516,0.27680019116181603,directionally_auxetic,0,1
4x4_34,3_4_5,4,4,13,26,13,0,0,1,2,9,2,0,0,0,0,0,0,0,0,4.0,0.5547001962252291,3,0.3057595180117628,0.05162328252891962,0.25,0.3535533905932738,0,0,0.0,0.8458134067357137,2.41660973353061,15.999999999999998,1.6250000000000002,0.23101489410940487,0.14367472878049503,1.6079020720640953,4.716727980261683,1,1,1,0,0,0,0,0,0,0,-1.4492536268493217,3.1538844827819386,directionally_auxetic,-1.505201426733652,3.211526553528031,directionally_auxetic,0,1
4x4_35,3_4_5,4,4,14,28,14,0,0,1,4,6,4,0,0,0,0,0,0,0,0,4.0,0.7559289460184544,3,0.29438002453997447,0.05124563822959293,0.25,0.3535533905932738,0,0,0.0,0.8975979010256554,2.468394227820552,15.999999999999998,1.7500000000000002,0.24798026413002275,0.1656580709192015,1.49694043129944,6.405383107464166,1,1,1,0,0,0,0,0,0,0,-2.2978395700888545,3.7686958574446,directionally_auxetic,-2.472960982535626,3.9324221249285407,directionally_auxetic,0,1
4x4_42,3_4_5,4,4,15,30,15,0,0,1,6,3,6,0,0,0,0,0,0,0,0,4.0,0.8944271909999159,3,0.2845177968644246,0.04881553646890876,0.25,0.3535533905932738,0,0,0.0,0.942477796076938,2.5132741228718345,15.999999999999998,1.8750000000000002,0.2877279537747419,0.18672936745378954,1.5408821745510748,7.723011916293517,1,1,1,0,0,0,0,0,0,0,-2.8786059364160086,4.324358789531262,directionally_auxetic,-3.106992127919688,4.616019788373829,directionally_auxetic,0,1
4x4_43,3_4_5,4,4,10,20,10,0,0,1,4,2,4,0,0,0,0,0,0,0,0,4.0,0.8944271909999159,3,0.31213203435596426,0.05073059361772884,0.25,0.3535533905932738,0,0,0.0,1.0995574287564278,2.0420352248333655,15.999999999999998,1.2500000000000002,0.34213491087458425,0.10357269090132114,3.3033312922279214,0.5045755056972819,1,1,1,0,0,0,0,0,0,0,0.5721518245637056,1.0761737086625576,non_auxetic,0.5721487277232579,1.0767242334205398,non_auxetic,0,0
4x4_44,3_4_5,4,4,11,22,11,0,0,1,5,1,5,0,0,0,0,0,0,0,0,4.0,0.9534625892455924,3,0.2970697229969426,0.0515622981218903,0.25,0.3535533905932738,0,0,0.0,0.9995976625058435,2.1419949910839495,15.999999999999998,1.3750000000000002,0.2897238008940234,0.06325720033064769,4.58009205876369,0.3393022940958317,1,1,1,0,0,0,0,0,0,0,0.6815301497659636,1.01888099581716,non_auxetic,0.6805050840406202,1.0198073781364518,non_auxetic,0,0
4x4_45,3_4_5,4,4,14,28,14,0,0,1,4,6,4,0,0,0,0,0,0,0,0,4.0,0.7559289460184544,3,0.2943800245399744,0.051245638229592924,0.25,0.3535533905932738,0,0,0.0,0.8975979010256552,2.4683942278205513,15.999999999999998,1.7500000000000002,0.24552216993627204,0.16030988516484265,1.531547288452036,6.4002686136453955,1,1,1,0,0,0,0,0,0,0,-2.269860830307532,3.764640492693822,directionally_auxetic,-2.4557440439530076,3.944524569692388,directionally_auxetic,0,1
4x4_84,3_4_5,4,4,14,28,14,0,0,1,4,6,4,0,0,0,0,0,0,0,0,4.0,0.7559289460184544,3,0.29438002453997447,0.05124563822959293,0.25,0.3535533905932738,0,0,0.0,0.8975979010256552,2.6927937030769655,15.999999999999998,1.7500000000000002,0.15249818266208356,0.1415516870961239,1.0773321448194835,1.5701085779738395,1,1,1,0,0,0,0,0,0,0,-0.5924078140365073,0.9763868119358526,directionally_auxetic,-0.5830003697049424,0.9871082082688971,directionally_auxetic,0,1
4x4_85,3_4_5,4,4,13,26,13,0,0,1,2,9,2,0,0,0,0,0,0,0,0,4.0,0.5547001962252291,3,0.3057595180117628,0.05162328252891962,0.25,0.3535533905932738,0,0,0.0,0.9062286500739787,2.7186859502219365,15.999999999999998,1.6250000000000002,0.15285304231858377,0.16903563107036723,0.9042652211885027,1.7612929264153725,1,1,1,0,0,0,0,0,0,0,-0.824353703463627,0.9389151522501725,directionally_auxetic,-0.817359599939842,0.9439333264755305,directionally_auxetic,0,1
4x4_86,3_4_5,4,4,14,28,14,0,0,1,3,8,3,0,0,0,0,0,0,0,0,4.0,0.6546536707079771,3,0.29438002453997447,0.05124563822959293,0.25,0.3535533905932738,0,0,0.0,0.8975979010256552,2.6927937030769655,15.999999999999998,1.7500000000000002,0.14997749684352848,0.12528777448570488,1.1970640987053422,1.0993783600740235,1,1,1,0,0,0,0,0,0,0,-0.31854913890993725,0.8019083138850113,directionally_auxetic,-0.29912249997641,0.8002558600976134,directionally_auxetic,0,1
4x4_88,3_4_5,4,4,13,26,13,0,0,1,2,9,2,0,0,0,0,0,0,0,0,4.0,0.5547001962252291,3,0.3057595180117628,0.05162328252891962,0.25,0.3535533905932738,0,0,0.0,0.8458134067357137,2.53744022020714,15.999999999999998,1.6250000000000002,0.09233088142205095,0.13519246338288915,0.6829587915751889,2.001220035827721,1,1,1,0,0,0,0,0,0,0,-0.7689477263761614,1.1562742543477758,directionally_auxetic,-1.0380986144144326,0.9631214214132883,directionally_auxetic,0,1
4x4_92,3_4_5,4,4,13,26,13,0,0,1,2,9,2,0,0,0,0,0,0,0,0,4.0,0.5547001962252291,3,0.3057595180117628,0.05162328252891962,0.25,0.3535533905932738,0,0,0.0,0.8458134067357137,2.5374402202071407,15.999999999999998,1.6250000000000002,0.09438330978002325,0.1344967244882146,0.7017517351383058,1.9824050166114673,1,1,1,0,0,0,0,0,0,0,-0.734866996613568,1.1646611388846053,directionally_auxetic,-1.0000430709152748,0.9823619456961925,directionally_auxetic,0,1
4x4_99,3_4_5,4,4,8,16,8,0,0,1,2,4,2,0,0,0,0,0,0,0,0,4.0,0.7071067811865476,3,0.36427669529663687,0.08903644907430422,0.25,0.5,0,0,0.0,1.1780972450961724,1.9634954084936207,15.999999999999998,1.0000000000000002,0.29719498356214025,0.05004489405271208,5.938567543955753,0.498025863286942,1,1,1,0,0,0,0,0,0,0,0.4900990099009904,0.9858509852425347,non_auxetic,0.4900990099009882,0.9881248731879302,non_auxetic,0,0
4x4_120,3_4_5,4,4,9,18,9,0,0,1,2,5,2,0,0,0,0,0,0,0,0,4.0,0.6666666666666666,3,0.34007335241998016,0.09669599254279355,0.25,0.5,0,0,0.0,1.0471975511965976,2.0943951023931953,15.999999999999998,1.1250000000000002,0.27636569982855846,0.06861252704626382,4.027918978151199,0.6394635240060987,1,1,1,0,0,0,0,0,0,0,0.35408432736553686,0.9937999043173043,non_auxetic,0.3560191527077261,0.9954826767138248,non_auxetic,0,0
4x4_124,3_4_5,4,4,10,20,10,0,0,1,4,2,4,0,0,0,0,0,0,0,0,4.0,0.8944271909999159,3,0.31213203435596426,0.05073059361772884,0.25,0.3535533905932738,0,0,0.0,1.0995574287564278,2.0420352248333655,15.999999999999998,1.2500000000000002,0.36086408543852844,0.15274615084605409,2.362508537463749,0.6101094618320174,1,1,1,0,0,0,0,0,0,0,0.4417437647930554,1.048685728327767,non_auxetic,0.44129183315065157,1.051401294982669,non_auxetic,0,0
4x4_140,3_4_5,4,4,9,18,9,0,0,1,2,5,2,0,0,0,0,0,0,0,0,4.0,0.6666666666666666,3,0.33054152601699077,0.04305125653764556,0.25,0.3535533905932738,0,0,0.0,1.2217304763960306,1.9198621771937623,15.999999999999998,1.1250000000000002,0.34514473292237025,0.12355579566366837,2.7934321580663837,0.3671111712588083,1,1,1,0,0,0,0,0,0,0,0.5963949807054751,0.9634173219991033,non_auxetic,0.596329679878153,0.9634408511369613,non_auxetic,0,0
4x4_150,3_4_5,4,4,11,22,11,0,0,1,4,3,4,0,0,0,0,0,0,0,0,4.0,0.8528028654224418,3,0.2970697229969427,0.05156229812189031,0.25,0.3535533905932738,0,0,0.0,1.070997495541975,2.0705951580478184,15.999999999999998,1.3750000000000002,0.2580568303599011,0.08520711127594682,3.0285832543268976,0.4764220009475617,1,1,1,0,0,0,0,0,0,0,0.42922764111764755,0.9131710582134798,non_auxetic,0.4197445743416417,0.8961665752892034,non_auxetic,0,0
4x4_152,3_4_5,4,4,10,20,10,0,0,1,3,4,3,0,0,0,0,0,0,0,0,4.0,0.7745966692414834,3,0.3121320343559643,0.05073059361772883,0.25,0.3535533905932738,0,0,0.0,1.0995574287564276,2.0420352248333655,15.999999999999998,1.2500000000000002,0.3096655687132568,0.0712748979712584,4.344665198091612,0.21201171175415434,1,1,1,0,0,0,0,0,0,0,0.7351198793438615,0.9400599255527137,non_auxetic,0.7333986447131086,0.9454103564672629,non_auxetic,0,0
4x4_153,3_4_5,4,4,12,24,12,0,0,1,4,4,4,0,0,0,0,0,0,0,0,4.0,0.816496580927726,3,0.2845177968644246,0.04881553646890876,0.25,0.3535533905932738,0,0,0.0,1.1780972450961724,1.9634954084936205,15.999999999999998,1.5000000000000002,0.3335816312143991,0.11972294936298551,2.786279764984906,0.6458414949294293,1,1,1,0,0,0,0,0,0,0,0.29197610298486365,0.9358355139967762,non_auxetic,0.29044569466550346,0.9362871895949327,non_auxetic,0,0
4x4_155,3_4_5,4,4,11,22,11,0,0,1,4,3,4,0,0,0,0,0,0,0,0,4.0,0.8528028654224418,3,0.2970697229969427,0.05156229812189031,0.25,0.3535533905932738,0,0,0.0,1.070997495541975,2.0705951580478184,15.999999999999998,1.3750000000000002,0.2580568303598987,0.0852071112759467,3.0285832543268736,0.47642200094755355,1,1,1,0,0,0,0,0,0,0,0.4292276411176463,0.9131710582134775,non_auxetic,0.41974457434164486,0.8961665752891984,non_auxetic,0,0
4x4_193,3_4_5,4,4,12,24,12,0,0,1,4,4,4,0,0,0,0,0,0,0,0,4.0,0.816496580927726,3,0.2845177968644246,0.04881553646890875,0.25,0.3535533905932738,0,0,0.0,1.0471975511965976,2.0943951023931953,15.999999999999998,1.5000000000000002,0.16778817195814996,0.08177503750855268,2.051826291618654,0.8382347401508082,1,1,1,0,0,0,0,0,0,0,0.08025062621952526,0.9058329528794908,non_auxetic,0.05570445821169346,0.8939391983625017,non_auxetic,0,0
2x3_25,3_4_6,2,3,5,10,5,0,0,1,2,2,0,1,0,0,0,0,0,0,0,4.0,1.0954451150103321,3,0.473703418364266,0.12039086476513952,0.3333333333333333,0.6009252125773316,0,0,0.0,0.8248772753674245,2.7098328675213,6.0,1.6666666666666667,0.13887530445302973,0.11258900068708295,1.233471330285664,2.230700857208971,1,1,0,1,0,0,0,0,0,0,-0.45480226384914757,1.0092350537394228,directionally_auxetic,-0.8811209191717523,1.3495799380372189,directionally_auxetic,0,1
