family,name,n_rows,n_cols,n_vertices,n_edges,cell_area,spring_nu_min,spring_nu_max,spring_classification,beam_nu_min,beam_nu_max,beam_classification,phonon_acoustic_max,phonon_acoustic_mean,phonon_acoustic_min,phonon_acoustic_optical_gap,phonon_flat_acoustic_score,phonon_has_gap,phonon_n_bands,phonon_optical_min_BZ,phonon_optical_min_M,phonon_optical_min_X,phonon_optical_min_gamma,phonon_softmode_kx,phonon_softmode_ky,phonon_softmode_omega,phonon_v_anisotropy,phonon_v_max,phonon_v_min,phonon_v_ratio_xy,phonon_v_x_hi,phonon_v_x_lo,phonon_v_y_hi,phonon_v_y_lo,humidity_eta_aniso,humidity_eta_anisotropy_ratio,humidity_eta_max,humidity_eta_min,humidity_eta_pore,humidity_eta_xx,humidity_eta_xx_x,humidity_eta_xy,humidity_eta_xy_x,humidity_eta_yy,humidity_eta_yy_x
3_4_5_6,2x4_106,2,4,7,14,7.999999999999998,0.023733174152969445,0.9371172795883832,non_auxetic,0.015065714327395884,0.9491790566123482,non_auxetic,0.4329196497038466,0.22070722842306917,0.0415251332918888,-0.17561708096148515,0.0959187999904727,0,14,0.25730256874236146,0.5071111721128186,0.33141994605483005,0.24999756319899072,-0.04908738521234052,-0.2945243112740431,0.06475933265582248,0.7621282484406285,0.7786797395446147,0.18522591354927267,0.7116704496385234,0.7786797395446147,0.1868662179840784,0.5541633603661242,0.18522591354927267,-0.00233512906266725,4.189376365713329,0.008661440753420274,-0.0020674773515951417,-0.23513518030359923,0.002129417169578941,0.0017671307538236847,0.005235858477002944,0.08243185373760789,0.004464546232246191,0.0017556697029638391
3_4_5_6,2x5_344,2,5,9,18,9.999999999999998,-1.7939264595827376,3.715979750005066,directionally_auxetic,-1.8111260355941023,3.690251458722913,directionally_auxetic,0.2500951416898002,0.1352104559130478,0.014554537588000575,0.021478527529187996,0.058196002887784815,1,18,0.2715736692189882,0.2793076158227006,0.522936679300587,0.2731164216504102,-0.19634954084936207,-0.09817477042468103,0.02563925310101395,0.8727839811712904,0.841253825819698,0.10702096254520269,0.3710290104118714,0.841253825819698,0.20830207843761894,0.3121295744990834,0.10702096254520269,0.16117020650582187,0.2071770899851614,0.03861828244335942,-0.18640228244409346,-0.443486212160061,0.0066931032525439004,0.0076963843059673605,-0.078514997225274,0.13385426423784813,-0.15447710325327796,0.1482344335476932
3_4_5_6,3x3_3,3,3,7,14,9.000000000000002,0.07487948359917518,1.0002738113666376,non_auxetic,0.06925192180770058,1.0035515048892092,non_auxetic,0.3978518602990053,0.21157411896249473,0.04274382360913936,-0.12423803436879743,0.10743653071526493,0,14,0.2736138259302079,0.6795874098943339,0.519234868292996,0.27235327266998804,-0.19634954084936207,-0.06544984694978735,0.05155403536847258,0.7804903856496318,0.7029645924366715,0.15430748658773757,0.9750694961779272,0.7029645924366715,0.15430748658773757,0.6854393309781472,0.1699573671255122,0.013750325081405654,1.0940381414117395,0.061200966740271125,-0.055940432443514085,-0.21098126624451272,0.009505429689081352,0.008856350966671034,-0.05816578883435387,0.06715413264998882,-0.004244895392324303,-0.0004572046955997116
3_4_5_6,3x4_311,3,4,8,16,12.0,0.0029573763433173505,1.050346156961903,non_auxetic,0.001795592569681644,1.0385817828597588,non_auxetic,0.41735615487032146,0.20255146135974594,0.03518689365159063,-0.23901740938991825,0.08430903256362343,0,16,0.1783387454804032,0.5884222195306769,0.47644565701899155,0.1757422335002673,-0.04908738521234052,-0.19634954084936207,0.05053134064433936,0.7987686519106456,0.8874574896462334,0.17858426701350583,1.195190148660904,0.7425241001530547,0.17858426701350583,0.8874574896462334,0.1935212030097627,0.0065252116857204825,0.9240586209154218,0.03595845750429805,-0.038913610771441835,-0.19943038950867653,0.0017850292092883525,0.010088493784463906,-0.03729359268139633,0.07869877766238169,-0.00474018247643213,0.001893771922265116
3_4_5_6,3x4_321,3,4,10,20,12.0,-0.0007302723814438309,0.9925087178439993,directionally_auxetic,2.1333949470611634e-05,0.9924348815115231,non_auxetic,0.45213454317245844,0.18530031516943407,0.04459361089942083,-0.3002471046211156,0.09862907307750512,0,20,0.15188743855134285,0.6270444917466066,0.18358132081793502,0.14476413463567994,-0.14726215563702155,0.06544984694978735,0.05032868621153195,0.8746062052563461,0.8973648736071181,0.11252398677125584,0.8706572494753342,0.8973648736071181,0.11252398677125584,0.7812972326305544,0.13321001828455295,-0.0050121257864102,1.0003148671146531,0.13540834304411728,-0.13536572083017653,-0.24549478221386464,-0.0024847517862346953,-0.0015577041743776278,-0.1353638358850891,0.15384406294839398,0.0025273740001755043,0.00036794402707120404
3_4_5_6,3x4_352,3,4,9,18,12.0,0.0665938092575407,1.0655717088642518,non_auxetic,0.05874248377913638,1.0419500396313175,non_auxetic,0.28426789888153164,0.1709873463890386,0.0342343060502624,-0.03659156166886998,0.12042972908639782,0,18,0.24767633721266166,0.38987495890691776,0.5252376240749055,0.24597554245141545,-0.14726215563702155,-0.06544984694978735,0.04271451900351266,0.7774964159675107,0.7355213045494657,0.1636561263945082,0.861059951806948,0.7355213045494657,0.1636561263945082,0.6333279390483465,0.17933675419680992,0.012817457733023745,0.7555056320097681,0.04414441197193986,-0.05843028840765692,-0.22307842350445842,-0.0007342093513466495,0.008990727196676708,-0.05088536610663768,0.07042868056981763,-0.013551667084370394,0.0012109713587934755
3_4_5_6,3x4_420,3,4,8,16,12.0,0.3614146488548477,1.3417513733951971,non_auxetic,0.3504157895072772,1.3602376387129054,non_auxetic,0.3807628079624004,0.19682855286082335,0.012347647651774362,-0.12680455596796225,0.03242871255690938,0,16,0.25395825199443817,0.3631730117666805,0.41738473663546355,0.40789855843652506,-0.14726215563702155,0.19634954084936207,0.037210158013708076,0.5731641895537632,0.8024429321250734,0.34251137927046027,1.1290673319728715,0.7107130898233747,0.49221922435528404,0.8024429321250734,0.34251137927046027,0.08698193615755909,0.8352752369301089,0.04267825570961189,-0.05109484134411489,-0.20185169671206132,0.03928267526152803,-0.05302536411732586,-0.01751810858319168,0.035011444253960675,-0.04769926089603106,0.07916623246299465
3_4_5_6,3x4_477,3,4,8,16,12.0,-0.1428940664194578,0.2647523211791615,directionally_auxetic,-0.1435765517560565,0.274331364150919,directionally_auxetic,0.3755182086606388,0.222126647897337,0.018489828727205424,0.06195587710526057,0.04923816821866811,1,16,0.43747408576589936,0.540118383574079,0.47524063707243536,0.4563556321496354,-0.04908738521234052,0.19634954084936207,0.03967205136464552,0.7253104692137101,0.7389538021281487,0.20298287317932603,0.5255448409565145,0.7389538021281487,0.3731803246971956,0.3883533584136496,0.20298287317932603,-0.012627426636824,1.8233803270802686,0.01273744340489509,-0.00698562072636334,-0.23398859782850806,-0.003437801979146124,0.0027229245321762985,-0.007575410141658348,0.006899517955776493,0.009189624657677876,0.004334462485480206
3_4_5_6,3x4_479,3,4,8,16,12.0,0.5670598991908415,1.0399452603044195,non_auxetic,0.5674127513824565,1.0646566551954846,non_auxetic,0.33680268203241676,0.1864779003104855,0.015219082583328575,0.01846775424240804,0.045186939995518594,1,16,0.3552704362748248,0.5262485392779492,0.40308875182950066,0.3588372669375565,-0.14726215563702155,-0.06544984694978735,0.04107860399464725,0.443121410649894,0.6337928944849562,0.352945693020903,0.7510492857705905,0.6337928944849562,0.352945693020903,0.47600970072940163,0.3612095670014609,-0.06224327323577033,1.8797239493451048,0.04067879043266555,-0.021640832126886517,-0.21016685875220809,-0.02160265746499565,-0.031978204867136435,-0.0015419381361023827,0.01672369818903942,0.04064061577077468,0.05252212504539366
3_4_5_6,3x5_51,3,5,12,24,15.0,-0.05599012952707278,0.9602384892242395,directionally_auxetic,-0.06265520532232935,0.9556638865658897,directionally_auxetic,0.321155324865763,0.16868898572943902,0.0297372160774453,-0.07905073927081657,0.0925944979734491,0,24,0.2421045855949464,0.3694972648559937,0.2599045941759805,0.24968946507036324,-0.11780972450961724,-0.06544984694978735,0.03682299317866233,0.7407419239388231,0.7085344660484,0.1836932824907414,0.7534499209011967,0.7085344660484,0.1836932824907414,0.5338452373999386,0.1964635119640862,0.014145719644930792,0.9315893807861212,0.049210768236558455,-0.05282452682643503,-0.2578054002717973,0.0052659805275271174,-0.001985638949867126,-0.05052499394932958,0.032219292030627705,-0.008879739117403675,0.0013324964324902282
3_4_5_6,3x5_321,3,5,10,20,15.0,-0.2811783368368395,0.9330387676410998,directionally_auxetic,-0.3171822011498931,0.9034818865996261,directionally_auxetic,0.3018134130630356,0.1694030350351751,0.01432018135654185,-0.14711064130872417,0.04744713368173259,0,20,0.15470277175431144,0.3709344981802067,0.14722798077622037,0.18712690931136727,-0.11780972450961724,-0.06544984694978735,0.031188743302389087,0.8178418736912659,0.8127063998385265,0.14804107503370292,3.1451258370887314,0.25840187068343307,0.14804107503370292,0.8127063998385265,0.16482355062294615,0.010864980106255064,1.3071717537648122,0.07693479136355534,-0.05885591632620111,-0.18289765555414217,0.014471927571804644,0.05804313451762415,-0.06767767080465972,0.10975572886599343,0.0036069474655495803,0.0022329803801437588
3_4_5_6,3x5_323,3,5,12,24,15.0,0.06976248573218091,1.0016996601723673,non_auxetic,0.05675214797367724,0.9944941452004074,non_auxetic,0.3178598275055637,0.1715552468650141,0.029201700073445424,-0.19165511974990287,0.09186974114536162,0,24,0.1262047077556608,0.42805562765527577,0.1987079098061648,0.12213649069445613,-0.039269908169872414,-0.19634954084936207,0.042792569452225274,0.8094705202307529,0.7346435121656649,0.13997124618877665,0.9900727076534233,0.7346435121656649,0.13997124618877665,0.7273504912498805,0.1572890350694463,0.009482502204484338,1.0334210636642398,0.07590395344646664,-0.07344920295830931,-0.21552537375639746,0.005968626346320837,0.008066743437500416,-0.07452591408364512,0.08346282415317885,-0.0035138758581635013,0.001345764050436459
3_4_5_6,4x3_93,4,3,9,18,12.0,-1.0518454578523564,2.3292058196752086,directionally_auxetic,-1.1590010393398986,2.432352936486437,directionally_auxetic,0.27628277079958774,0.16192146196238077,0.021925674550313023,-0.10516836090413204,0.07935954343753726,0,18,0.1711144098954557,0.36911101264637824,0.4349111598362865,0.16974443535838366,-0.06544984694978735,-0.14726215563702155,0.025945258662926005,0.8077470163385843,0.8559425787060614,0.16455751459908655,0.5617332266140321,0.8559425787060614,0.42958511732280585,0.480811386532891,0.16455751459908655,0.020071618199353398,0.03702136465614753,0.0009531022993448804,-0.02574465604380724,-0.2718968174308786,-0.0023599677725544806,0.0003447072753295421,-0.008801994708711403,0.013664810025867018,-0.022431585971907878,0.049578253407815
3_4_5_6,4x3_95,4,3,9,18,12.0,-0.645607895886086,1.9754228470461797,directionally_auxetic,-0.996472764647226,2.4431837030711283,directionally_auxetic,0.3665533466405569,0.18912824627261438,0.018060979149358114,-0.19005971964555798,0.04927244373809725,0,18,0.1764936269949989,0.4025360791455822,0.47558948581630583,0.16919887832448227,-0.06544984694978735,-0.14726215563702155,0.03218747561246615,0.7817358488140075,0.8653387187713136,0.18887242094099507,0.46750120053554894,0.8653387187713136,0.33352300020801956,0.4045468898954829,0.18887242094099507,-0.005341703537722778,5.372161482385961,0.007894539382718682,-0.001469527565134257,-0.2226769482816511,0.0005416541399308237,0.005184841484300676,0.003845515346444213,0.04144323942596295,0.005883357677653602,0.07174214169833783
3_4_5_6,4x3_297,4,3,8,16,12.0,0.16151236824726684,1.263795016482706,non_auxetic,0.11763184847813692,1.2586057675320024,non_auxetic,0.42966794959663224,0.20139095647063515,0.02437778057737047,-0.17631602947366554,0.05673632534206019,0,16,0.2533519201229667,0.41124337380876314,0.5077874053736242,0.2604084205275939,-0.06544984694978735,0.14726215563702155,0.04721356843562835,0.5710874021568102,0.7410592960244887,0.3178496678137089,0.787520789463185,0.7410592960244887,0.3998131667780177,0.5835996018442375,0.3178496678137089,0.014712111885821888,1.5035049277775676,0.009315779512007731,-0.00619604188845461,-0.19505522384148877,0.008915924754687504,0.009308629169493429,-0.0024581683739575175,0.013156065989706107,-0.005796187131134384,0.005533922560077794
3_4_5_6,4x4_18,4,4,14,28,15.999999999999998,-0.45816397862132635,0.4961557912129593,directionally_auxetic,-0.6523503506523586,0.29963643873275836,directionally_auxetic,0.3184701324960999,0.18018632548008062,0.018341134642406554,-0.1649878625578986,0.05759138070076686,0,28,0.1534822699382013,0.3297660457289336,0.3489882797449336,0.1669370616895839,-0.04908738521234052,0.14726215563702155,0.024195427122801167,0.8448278464803679,0.9507936189377622,0.14753669340329703,0.4118988652608575,0.9507936189377622,0.39198468081866283,0.3916308127377284,0.14753669340329703,0.005742492379061175,1.129486698996146,0.009524449812597906,-0.008432547121681868,-0.25817526258101586,0.0034171975349886075,0.0032450609665104686,0.00850701945710361,0.018996175328516263,-0.0023252948440725674,0.0003297587189273663
3_4_5_6,4x4_20,4,4,16,32,15.999999999999998,-0.1238691567731993,0.5914952566440149,directionally_auxetic,-0.13092480246588592,0.32614460463796985,directionally_auxetic,0.23647563528208854,0.15045365057017068,0.013354872112157143,-0.09370738694495004,0.056474621988968465,0,32,0.1427682483371385,0.36701089925049135,0.3663536670575738,0.14799605032636964,-0.04908738521234052,0.14726215563702155,0.021746725650299094,0.8669206500027155,1.025698091783344,0.13649923534798256,0.24881307274346137,1.025698091783344,0.25895009172823935,0.2552070939237187,0.13649923534798256,0.007046567347208174,0.9588488675483227,0.01701382162188511,-0.01774400763009471,-0.28415744693160444,0.0031581906694992876,0.004996622024122276,0.017018024143030264,0.04770691309333338,-0.0038883766777088867,-0.016907943667175893
3_4_5_6,4x4_26,4,4,15,30,15.999999999999998,-0.16998075004323288,0.586794662861607,directionally_auxetic,-0.30328198741177065,0.3940783950198593,directionally_auxetic,0.21768516355188436,0.14354773817774874,0.015285603995351957,-0.07094659430261865,0.0702188598705703,0,30,0.1467385692492657,0.24496578748004952,0.24755152679254644,0.1457075336222876,-0.04908738521234052,0.14726215563702155,0.022586183020258603,0.8464587043440231,0.9206890622846501,0.14136379151947154,0.33027681750146565,0.9206890622846501,0.30960087017659516,0.3040822533997829,0.14136379151947154,0.003915028212328005,1.0113202727521637,0.013544758160236734,-0.01339314411583643,-0.27108260215370344,0.0020333211283641572,0.0031685495429843087,0.013325943992190042,0.032530113551864845,-0.001881707083963848,-0.00992937628547774
3_4_5_6,4x4_29,4,4,12,24,15.999999999999998,0.01857871055594629,0.5092970779011273,non_auxetic,0.01016940596072175,0.40551594669645824,non_auxetic,0.2375366815988959,0.1417166613965255,0.013836986120280888,-0.08493602531872246,0.0582519972374036,0,24,0.15260065628017344,0.34845815577033884,0.3501694813645795,0.1727865007723351,-0.04908738521234052,0.14726215563702155,0.024680725453116305,0.8087500609972321,0.8369290455111479,0.16006262890365175,0.31348660199856715,0.8369290455111479,0.2493527270419911,0.2623660425911939,0.16006262890365175,0.0040617195041661325,1.049919531001526,0.02716993020303487,-0.025878107227053176,-0.2305246901399409,0.002676771240073909,0.0034321995598492554,-0.026446156194490242,0.022331358135055334,-0.0013849482640922233,-0.001755503233542441
3_4_5_6,4x4_32,4,4,16,32,15.999999999999998,0.005020481337481553,0.28067651883860534,non_auxetic,0.001982600862959611,0.1383048110258124,non_auxetic,0.23003566247136273,0.15055517123457732,0.014179232453728246,-0.0917212807341696,0.061639279324758656,0,32,0.13831438173719313,0.3665422470124945,0.3720775838723718,0.14788358953977687,-0.04908738521234052,0.14726215563702155,0.02228720287171846,0.8662573101435265,1.005369795746858,0.13446086078363811,0.2529180349714468,1.005369795746858,0.2617967518610375,0.2542761531599402,0.13446086078363811,-4.802825183694864e-16,1.000000000000031,0.01587989969568555,-0.015879899695685058,-0.28322045730822915,5.995959300582723e-18,1.0497081166641479e-17,0.015879899695685304,0.045907395641750004,4.862784776700691e-16,1.5909912765380204e-15
3_4_5_6,4x4_38,4,4,12,24,15.999999999999998,0.6585843432619575,1.1964786630412332,non_auxetic,0.6586941138269657,1.1963338584271046,non_auxetic,0.29810003676605135,0.16371831744681273,0.009452356758260266,-0.1316812042176761,0.03170867357416152,0,24,0.16641883254837525,0.16340953277974196,0.26229184977616343,0.37021734950851815,-0.14726215563702155,0.14726215563702155,0.028006439601903403,0.5674308821607927,0.7157258067012376,0.3096008808195093,1.0000000090935368,0.7157258001927588,0.30960098118030366,0.7157258067012376,0.3096008808195093,-0.12126801554521993,1.0000000000000022,0.060634007772610035,-0.0606340077726099,-0.2058517740604406,-0.0606340077726099,-0.023446940376600403,6.832319841555975e-17,0.02046697771960594,0.060634007772610035,0.037187067396009854
3_4_5_6,4x4_60,4,4,11,22,15.999999999999998,0.3800692181465638,0.8449204134814188,non_auxetic,0.3347055693312136,0.8830765528086482,non_auxetic,0.29839367043409365,0.17435595323786576,0.023798415641302625,-0.05585496511985036,0.07975509536338843,0,22,0.2425387053142433,0.26564539880421834,0.34764906779797056,0.24085341180570757,-0.04908738521234052,-0.14726215563702155,0.0534664851703025,0.455664384844862,0.6921084422156024,0.37673927464749424,0.872214279268395,0.6921084422156024,0.3771011080422646,0.6036668661026533,0.37673927464749424,-0.004943733265936429,2.8933518555103674,0.00726869230737189,-0.002512204761245584,-0.18961230058926914,-9.362285990506097e-05,0.0005487307617238106,-0.004219758549436313,0.013890400259339502,0.004850110406031368,-0.0029902761589175094
3_4_5_6,4x4_68,4,4,12,24,15.999999999999998,0.2812523757608159,0.7958036575119108,non_auxetic,0.21172522451784465,0.7504438360349455,non_auxetic,0.24139075838115925,0.16163777488545744,0.021920025085981273,0.011892794319072919,0.09080722573218514,1,24,0.2532835527002322,0.4071587183006371,0.4269225421774563,0.2505037050312855,-0.14726215563702155,0.04908738521234052,0.048359853653640275,0.5030529367479476,0.6406672259084667,0.31837769643705177,0.7643021482166145,0.6406672259084667,0.31837769643705177,0.48966333705382015,0.3214283593542604,-8.091402591706456e-18,1.0000000000000018,0.005047451285435791,-0.005047451285435782,-0.2058517740604408,5.375282100540623e-19,2.0970113029021783e-17,-0.005047451285435787,0.01957648827228564,8.628930801760519e-18,4.2482613152046225e-17
3_4_5_6,4x4_107,4,4,9,18,15.999999999999998,0.43012402059386623,1.0870644509701708,non_auxetic,0.4372701698465274,1.0934246447531832,non_auxetic,0.3927340162703458,0.190861127009836,0.02200737720084792,-0.20035667432320076,0.05603634085441367,0,18,0.19237734194714506,0.3295934563736195,0.3827425148514151,0.18974280365937496,-0.14726215563702155,0.04908738521234052,0.05323541819920436,0.5547172585719954,0.9401688888130958,0.41864098021601615,1.4321748586629621,0.6564623608117314,0.41864098021601615,0.9401688888130958,0.44122189982174587,-0.0061355924166998504,1.0606354881969253,0.010197072874799897,-0.009614116242833688,-0.16988123083065507,-0.002776317892366821,0.00340361553323766,-0.009418568361895276,0.007107004223362646,0.0033592745243330295,0.0025271969871840873
3_4_5_6,4x4_108,4,4,8,16,15.999999999999998,0.46584570531227076,1.4101911835356251,non_auxetic,0.44397817011259877,1.4346697110321125,non_auxetic,0.3575081479825811,0.18959152871604978,0.010937488698795189,-0.09312503671847738,0.030593676705035766,0,16,0.26438311126410374,0.2648248736588852,0.3886531881812708,0.4389027466315062,-0.14726215563702155,-0.14726215563702155,0.03281832966029767,0.4998027635755023,0.9176007588864965,0.4589813637360474,1.3979399052288,0.656394996275833,0.4589813637360474,0.9176007588864965,0.5007567624462613,-0.08583989918450244,0.6883459179866969,0.03783568400545966,-0.054966090473991716,-0.18049750568295808,-0.05148515282651726,0.011469113813100427,-0.01763293122632629,0.004890352561758076,0.03435474635798519,-0.005600411857475123
3_4_5_6,4x4_112,4,4,8,16,15.999999999999998,0.2578339073182103,0.9707045932945558,non_auxetic,0.2586169901481428,0.9771553205691051,non_auxetic,0.3831654245054276,0.18549687188733877,0.02921385053223405,-0.2298829327422583,0.07624344124979954,0,16,0.15328249176316933,0.6257288634337299,0.40048369796259187,0.14973876334766514,-0.04908738521234052,-0.14726215563702155,0.046230476579400735,0.8369797149010386,1.1197791190657307,0.18254671123795935,1.6764786463826444,0.6679352113919792,0.18254671123795935,1.1197791190657307,0.20767731090298966,9.119915197671761e-17,1.0000000000000004,0.07817156096281426,-0.07817156096281423,-0.16351181603644188,6.121320841521938e-17,-9.49863005737114e-17,-0.07817156096281425,0.06132129274157342,-2.998594356149824e-17,7.181886613422093e-17
3_4_5_6,4x4_137,4,4,11,22,15.999999999999998,0.3367020747018878,1.1824990533770774,non_auxetic,0.3366939408413682,1.1851514186285603,non_auxetic,0.35997423677916196,0.19392030351114398,0.029913463673255317,-0.19946022680557798,0.08309890157946698,0,22,0.16051400997358398,0.34512714633573116,0.36362052279361445,0.1579519943360165,-0.14726215563702155,0.04908738521234052,0.06537386409118254,0.5118067579928397,0.9142221687257938,0.4463170844650624,1.000000006919778,0.9142221623995792,0.4463170844650624,0.9142221687257938,0.44631711647485883,0.012482615803506306,1.0000000000000036,0.006241307901753165,-0.006241307901753142,-0.1952977193050568,0.006241307901753166,0.006665401427986702,2.4156894275723796e-17,0.008478151843059209,-0.006241307901753141,0.0004240935262335435
3_4_5_6,4x4_144,4,4,9,18,15.999999999999998,0.49045002051512576,0.9715719735849004,non_auxetic,0.491345830083001,0.975936112834861,non_auxetic,0.37004128574817274,0.18990832745173594,0.028557811414782728,-0.024267580982871184,0.07717466270565665,0,18,0.34577370476530156,0.42429404677821253,0.38246952485829316,0.3956746145183961,-0.14726215563702155,0.04908738521234052,0.041362201331601824,0.788871700674189,0.8614648342234921,0.1818796053785976,0.9362321148784476,0.8614648342234921,0.1818796053785976,0.8065310436384713,0.2032335335662395,1.5977878877150356e-16,0.9999999999999988,0.06738338328466624,-0.06738338328466632,-0.17770142151555857,3.797818481024671e-17,-2.1144041574346992e-17,-0.06738338328466628,0.0462976993573124,-1.2180060396125684e-16,8.447265372022485e-17
3_4_5_6,4x4_196,4,4,13,26,15.999999999999998,0.1966854281169613,1.1146768152659257,non_auxetic,0.14393628586623772,1.1504749248417918,non_auxetic,0.3028352295948882,0.15210459101368615,0.028146209142477813,-0.15555426957854185,0.09294232107714095,0,26,0.14728096001634633,0.3514133279557506,0.36109916079504806,0.14328043757378917,-0.04908738521234052,-0.14726215563702155,0.04020467601499,0.6571812306975434,0.6917151083193559,0.237132922141957,1.0000000297930232,0.6917150877110723,0.237132922141957,0.6917151083193559,0.23713326634060583,0.016999325945559654,0.9999999999999971,0.008499662972779815,-0.00849966297277984,-0.21659386623710433,0.008499662972779815,0.014641903728190712,-1.0142759109659864e-17,0.05007551114599526,-0.00849966297277984,0.00614224075541096
3_7,4x3_264,4,3,8,16,12.0,-0.5975942547427623,-0.11885198837401624,homogeneously_auxetic,-1.2052971678314939,-0.6008129063261887,homogeneously_auxetic,0.3749407536584924,0.21039949076063819,0.026040772463616066,0.03409290775493412,0.06945303280457693,1,16,0.4090336614134265,0.5681881261127281,0.41012795606027386,0.45200540543778756,-0.06544984694978735,0.14726215563702155,0.04861887342067863,0.23319328109223086,0.40851481069002327,0.3132519016104452,1.023793331470368,0.39902077707745554,0.38638882467679614,0.40851481069002327,0.3132519016104452,3.135050733903837e-17,0.9999999999999839,0.012267732006728059,-0.012267732006728257,-0.22626833075564792,-8.242916339065694e-17,-2.6535302338354864e-17,-0.012267732006728158,-0.003274129783483729,-1.137796707296953e-16,-1.6279752526307745e-17
3_7,4x3_289,4,3,8,16,12.0,-0.34580718528282006,0.8345418378359644,directionally_auxetic,-1.4065215163041478,1.8328499608094333,directionally_auxetic,0.3743039102347221,0.20008246981862665,0.018037479114009235,-0.00958916874162119,0.04818939535709921,0,16,0.3647147414931009,0.5025388478963813,0.4118520783297335,0.5261047991480045,-0.06544984694978735,-0.14726215563702155,0.025220102228565935,0.6379487274423273,0.43549821536631145,0.15767268306996846,0.9857806422070496,0.43549821536631145,0.3498838952872012,0.42930571042382654,0.15767268306996846,0.041975326326055364,0.25373518629934744,0.011924551494391573,-0.04699604996968543,-0.26927539864804556,0.003451913925380753,0.009361882502477317,-0.020674315325481498,0.005180098854045712,-0.03852341240067461,0.0537679835820508
3_4_7,3x3_59,3,3,6,12,9.000000000000002,-0.2062095181977244,0.8653948914051636,directionally_auxetic,-0.18675743321305519,0.8103726667705111,directionally_auxetic,0.4728168834731257,0.25791955472910116,0.025471828038112966,-0.07929840335952282,0.05387250102197494,0,12,0.3935184801136029,0.5507789388978337,0.5008403989352622,0.3913880600728631,-0.06544984694978735,0.19634954084936207,0.06040531079207331,0.6055108595676504,0.7252872870184237,0.2861179584224088,0.5514411733501441,0.7252872870184237,0.35371491639327896,0.3999532725693823,0.2861179584224088,-0.04251268275953989,4.857232601280786,0.04721162648103003,-0.009719861154802627,-0.17174343733511713,-0.0025104587166562427,0.003223945364992065,-0.018933212148336626,0.0006870860411225108,0.04000222404288365,0.037530853440093874
3_4_7,3x3_86,3,3,6,12,9.000000000000002,0.003418619308328948,1.2949142197610437,non_auxetic,0.002609100510055593,1.295018208084508,non_auxetic,0.496647760930349,0.24507792517093965,0.04566383114265727,-0.30464768077782645,0.09194409949038562,0,12,0.1920000801525226,0.6797946552312567,0.531864003535211,0.18722002503907542,-0.19634954084936207,-0.06544984694978735,0.06921559981501968,0.5863669203884544,0.8739628185763744,0.3614999321137322,1.0171373136474884,0.8592377910533185,0.3614999321137322,0.8739628185763744,0.3663566369077193,0.0110358416456493,0.5562109306744435,0.008135337197395317,-0.014626352609666746,-0.20228841634866462,0.002272413116688934,0.008172644933647305,-0.009953701849626921,0.012095258784809769,-0.008763428528960367,0.002863009819662583
3_4_7,3x4_206,3,4,9,18,12.0,-1.1246815235964875,2.874489532076214,directionally_auxetic,-1.2416812095501288,3.01375754972648,directionally_auxetic,0.2766738015590401,0.15550268391811936,0.019615919533226167,-0.08672810023864475,0.07089908557547431,0,18,0.18994570132039534,0.3963093612997469,0.41157307471441446,0.18790838259032322,-0.14726215563702155,-0.06544984694978735,0.025105117510682232,0.8504225692820515,0.8375181713807418,0.12527381625472572,0.819954422297747,0.8375181713807418,0.3267238716549958,0.6867267283783616,0.12527381625472572,0.15352007673604737,0.2912041532883515,0.060595289060427125,-0.2080852500768608,-0.403650218039112,0.003015057859806864,0.007166251223010859,-0.110250644159186,0.08658257327849218,-0.15050501887624052,0.11065491778963821
3_4_7,3x4_262,3,4,9,18,12.0,0.007122443785297749,1.183439367368624,non_auxetic,0.005791558589800883,1.1699772949384333,non_auxetic,0.3512985854882532,0.17491047294016016,0.03363450826545566,-0.1645046821954847,0.09574336377901627,0,18,0.18679390329276852,0.4534069697107376,0.4287096216124689,0.18329165830245164,-0.14726215563702155,-0.06544984694978735,0.047264767640788116,0.6338216585616024,0.7450525276475288,0.27282209885845793,0.9103067942460662,0.7450525276475288,0.28111630515776265,0.6782263779877505,0.27282209885845793,0.01137177092988272,0.12714475942486123,0.001367691929034501,-0.010756966588487403,-0.22438108124715225,0.0009912481352149088,0.0066665823141893055,0.0021029841942339193,0.04182448071747078,-0.01038052279466781,0.0024785546608085598
3_4_7,3x4_280,3,4,9,18,12.0,-0.038909830357556095,1.0877653598443977,directionally_auxetic,-0.026165526175254226,1.0858625852749912,directionally_auxetic,0.3283129105892489,0.17860062834248133,0.03501149501649911,-0.14371345060297297,0.10664062815458952,0,18,0.18459945998627592,0.50701057439543,0.2575909892495375,0.18094264116709102,-0.14726215563702155,-0.06544984694978735,0.04433092335848371,0.6407399924314406,0.6943539582391742,0.24945360829226487,0.9527343358998226,0.6943539582391742,0.2608452444243831,0.6615348572824128,0.24945360829226487,0.016340860165135366,0.5195736289484599,0.012779771406424311,-0.02459665135870863,-0.2526499864726397,0.0022619901064255235,0.0006042009344352111,-0.01680753750391056,0.02969888696919098,-0.014078870058709843,-0.0006559552993717438
